Gene_id	GO_id
TRINITY_DN3095_c0_g1	GO:0030054;GO:0005911;GO:0030425;GO:0043197;GO:0005783;GO:0030175;GO:0005794;GO:0030426;GO:0005887;GO:0043005;GO:0005634;GO:0005886;GO:0016605;GO:0045211;GO:0045202;GO:0005509;GO:0050839;GO:0046982;GO:0042803;GO:0005102;GO:0007411;GO:0035584;GO:0098609;GO:0007157;GO:0000122;GO:0048666;GO:0051491
TRINITY_DN10221_c0_g1	GO:0042641;GO:0030054;GO:0009986;GO:0005793;GO:0000139;GO:0016020;GO:0016459;GO:0150051;GO:0005802;GO:0051015;GO:0043531;GO:0005524;GO:0003677;GO:0003723;GO:0031032;GO:0090164;GO:0016477;GO:0006259;GO:0007030;GO:0090161;GO:0048194;GO:0043066;GO:1903028;GO:0050714;GO:0043030
TRINITY_DN12907_c0_g1	GO:0005737;GO:0005829;GO:0043231;GO:0016607;GO:0005654;GO:0005634;GO:0000151;GO:0002039;GO:0042803;GO:0005102;GO:0004842;GO:0008270;GO:0032436;GO:0031398;GO:0051865;GO:0016567;GO:0006511
TRINITY_DN3006_c0_g1	GO:0005737;GO:0036456;GO:0008113;GO:0034599;GO:0008340;GO:0006979;GO:0000096
TRINITY_DN4506_c0_g1	GO:0005789;GO:0016021;GO:0006614
TRINITY_DN12765_c0_g1	GO:0030054;GO:0009986;GO:0030425;GO:0005789;GO:0098978;GO:0000139;GO:0099061;GO:0045211;GO:0005509;GO:0007156;GO:0051965;GO:0050806
TRINITY_DN5882_c0_g1	GO:0071013;GO:0016607;GO:0005634;GO:0005681;GO:0005686;GO:0071005;GO:0071004;GO:0005684;GO:0003723;GO:0006397;GO:0000398;GO:1903241
TRINITY_DN11938_c0_g1	GO:0035578;GO:0005813;GO:0005829;GO:0005793;GO:0070062;GO:0005576;GO:0090543;GO:0043231;GO:0030496;GO:0005635;GO:0045296;GO:0042802;GO:0090541;GO:0019904;GO:0044877;GO:0009838;GO:0051301;GO:0061640;GO:1904903;GO:0045184;GO:0036258;GO:0043312;GO:0048672;GO:0045862;GO:0008104;GO:0015031;GO:0046745;GO:0019076
TRINITY_DN9573_c0_g1	GO:0009535;GO:0016021;GO:0009523;GO:0016168;GO:0045156;GO:0005506;GO:0016682;GO:0009772;GO:0018298;GO:0009635
TRINITY_DN4645_c0_g1	GO:0005737;GO:0004022;GO:0051903;GO:0008270;GO:0006069
TRINITY_DN2769_c0_g1	GO:0009986;GO:0005929;GO:0005829;GO:0005576;GO:0005887;GO:0005654;GO:0005634;GO:0005886;GO:0043235;GO:0005509;GO:0019899;GO:0051059;GO:0038023;GO:0009887;GO:0060413;GO:0046849;GO:0007050;GO:0001709;GO:1990705;GO:0061073;GO:0042742;GO:0007368;GO:0030326;GO:0072104;GO:0072015;GO:0001947;GO:0072574;GO:0006959;GO:0001701;GO:0002437;GO:0072602;GO:0035622;GO:0070986;GO:0001889;GO:0072576;GO:0002315;GO:0002011;GO:0035264;GO:0043011;GO:0010629;GO:0045967;GO:0000122;GO:0007219;GO:0060674;GO:0001890;GO:0043065;GO:0030513;GO:0008284;GO:0070374;GO:0010838;GO:0045672;GO:0046579;GO:0072014;GO:0003184;GO:2000249;GO:2001204;GO:0006357;GO:0042060
TRINITY_DN14561_c0_g1	GO:0005737;GO:0005874;GO:0005634;GO:0005819;GO:0000922;GO:0005524;GO:0016887;GO:0016853;GO:0008017;GO:0008568;GO:0031122
TRINITY_DN4874_c0_g1	GO:0070971;GO:0000139;GO:0030176;GO:0005634;GO:0005096;GO:0051020;GO:0000978;GO:0005090;GO:0048208;GO:0006888;GO:0045944;GO:0032527;GO:0009306;GO:0003400
TRINITY_DN4391_c0_g1	GO:0005615;GO:0004866;GO:0002020;GO:0004867;GO:0001654
TRINITY_DN4251_c0_g1	GO:0030123;GO:0030424;GO:1904115;GO:0005623;GO:0010008;GO:0098978;GO:0000139;GO:0098794;GO:0098793;GO:0098830;GO:0043195;GO:0005802;GO:0008089;GO:0048490;GO:0019882;GO:0048007;GO:0035646;GO:0006896;GO:0006886;GO:0098943;GO:0051138;GO:0072657;GO:0033365;GO:0006623;GO:0061088;GO:0016182;GO:0048499;GO:0016192;GO:0099003;GO:0006829
TRINITY_DN12025_c0_g1	GO:0005737;GO:0005634;GO:0005886;GO:0000502;GO:0070628;GO:0036459;GO:0045087;GO:0016579;GO:0006511
TRINITY_DN13589_c0_g1	GO:0016021
TRINITY_DN932_c0_g1	GO:0005737;GO:0005783;GO:0072546;GO:0005634
TRINITY_DN7522_c0_g1	GO:0005739;GO:0035267;GO:0005654;GO:0000812;GO:0043968;GO:0043967;GO:0045944;GO:0040008
TRINITY_DN8983_c0_g1	GO:0032153;GO:0015630;GO:0031105;GO:0005940;GO:0005525;GO:0003924;GO:0060090;GO:0034613;GO:0061640
TRINITY_DN6970_c0_g1	
TRINITY_DN1047_c0_g1	GO:0005737;GO:0022627;GO:0003735;GO:0045787;GO:0008284;GO:0009615;GO:0006412
TRINITY_DN14190_c0_g1	GO:0005581;GO:0005576;GO:0005201
TRINITY_DN10075_c0_g1	GO:0005829;GO:0031514;GO:0004017;GO:0005524;GO:0004127;GO:0004550;GO:0030030;GO:0015949;GO:0006165;GO:0009142
TRINITY_DN13099_c0_g1	GO:0005634;GO:0046872;GO:0003676;GO:0070491;GO:0070315;GO:0008285;GO:0010629;GO:0045892;GO:0061351
TRINITY_DN11135_c0_g1	GO:0005813;GO:0005737;GO:0005634;GO:0005819;GO:0046872;GO:0001782;GO:0030865;GO:0000226;GO:0045579;GO:0035303;GO:0043029
TRINITY_DN5794_c0_g1	GO:0030054;GO:0032154;GO:0005737;GO:0005856;GO:0030027;GO:0030496;GO:0005634;GO:0005524;GO:0017049;GO:0004697;GO:0004674;GO:0007155;GO:0007049;GO:0051301;GO:0035556;GO:0018105
TRINITY_DN4736_c0_g1	GO:0005634;GO:0044212;GO:0045944
TRINITY_DN2908_c0_g1	GO:0030054;GO:0005737;GO:0005856;GO:0045211;GO:0042383;GO:0003779;GO:0008270
TRINITY_DN12885_c0_g1	GO:0016593;GO:0016607;GO:0035327;GO:0080182;GO:0000122;GO:0051571;GO:0045944;GO:0032968
TRINITY_DN7706_c0_g1	GO:0016607;GO:0005634;GO:0016538;GO:0006357
TRINITY_DN6178_c0_g1	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0005524;GO:0046872;GO:0004672;GO:0004674;GO:0003723;GO:0042162;GO:0006281;GO:0006406;GO:0000184;GO:0018105;GO:0046854;GO:0046777;GO:2001020;GO:0032204
TRINITY_DN859_c0_g1	GO:0005764;GO:0005634;GO:0006914;GO:0046959;GO:0010390;GO:0010507;GO:1904263
TRINITY_DN3344_c0_g1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN6876_c0_g1	GO:0016021;GO:0020037;GO:0046872;GO:0016491;GO:0006633
TRINITY_DN5462_c0_g1	GO:0005737;GO:0005829;GO:0016020;GO:0046872;GO:0061630;GO:0004842;GO:0006914;GO:0045806;GO:2000786;GO:1904417;GO:0051865;GO:0030163;GO:0000209;GO:0070086;GO:0046755
TRINITY_DN11726_c0_g1	GO:0035631;GO:0005813;GO:0009898;GO:0005829;GO:0042802;GO:0031996;GO:0005164;GO:0031625;GO:0004842;GO:0008270;GO:0006915;GO:0008284;GO:0051091;GO:0043123;GO:0046330;GO:0051092;GO:0070534;GO:0042981;GO:0043122;GO:0007165;GO:0033209
TRINITY_DN12249_c0_g1	GO:0005737;GO:0005525;GO:0003924;GO:0003746
TRINITY_DN316_c0_g1	GO:0005737;GO:0005829;GO:0031415;GO:0005730;GO:0005634;GO:0008080;GO:0004596;GO:1990190;GO:1990189;GO:0043022;GO:0018002;GO:0017198;GO:0006474;GO:2000719;GO:0006473
TRINITY_DN8879_c0_g1	GO:0005829;GO:0005789;GO:0071782;GO:0070062;GO:0005794;GO:0005811;GO:0098794;GO:0032991;GO:0005096;GO:0005085;GO:0017137;GO:0007420;GO:0043010;GO:0097051;GO:0060079;GO:0060325;GO:0021854;GO:0034389;GO:2000786;GO:1903373;GO:0010628;GO:0061646;GO:0043547;GO:1903061;GO:1903233;GO:0043087;GO:0048172
TRINITY_DN4369_c0_g1	GO:0031225;GO:0045177;GO:0016324;GO:0030054;GO:0070062;GO:0005615;GO:0031528;GO:0005654;GO:0005886;GO:0043027;GO:0008239;GO:0034235;GO:0070573;GO:0008235;GO:0072341;GO:0008270;GO:0016999;GO:0072340;GO:0071277;GO:0035690;GO:0071732;GO:0006749;GO:0050667;GO:0006691;GO:0043066;GO:0030336;GO:0043154;GO:0006805
TRINITY_DN13433_c0_g1	GO:0005737;GO:0005881;GO:0005829;GO:0016607;GO:0005886;GO:0001726;GO:0005096;GO:0032956;GO:0030833;GO:2000145;GO:0008360;GO:0051056;GO:0007264
TRINITY_DN2967_c0_g1	GO:0016021;GO:0008250;GO:0004579;GO:0006915;GO:0001824;GO:0043066;GO:0006486;GO:0006487
TRINITY_DN14015_c0_g1	GO:0005768;GO:0060076;GO:0030426;GO:0099061;GO:0043231;GO:0016020;GO:0043005;GO:0043025;GO:0005886;GO:0050839;GO:0035373;GO:0008201;GO:0005158;GO:0042301;GO:0004725;GO:0044877;GO:0030971;GO:0005001;GO:0016477;GO:0007156;GO:0008285;GO:0031345;GO:0001960;GO:0042059;GO:0046627;GO:0051387;GO:1900121;GO:0007399;GO:0031102;GO:0035335;GO:0043065;GO:0050775;GO:0043525;GO:0006470;GO:0048679;GO:0010975;GO:0099175;GO:0050803;GO:0099560
TRINITY_DN14623_c0_g1	GO:0005737;GO:0005829;GO:0031597;GO:0031011;GO:0005739;GO:0005654;GO:0005634;GO:0004866;GO:0070628;GO:0004843;GO:0006310;GO:0006281;GO:0048853;GO:0021670;GO:0030901;GO:0032435;GO:0016579;GO:0061136;GO:0006511
TRINITY_DN7056_c0_g1	GO:0005737;GO:0016020;GO:0046872;GO:0004722
TRINITY_DN6080_c0_g1	GO:0005737;GO:0005525;GO:0003924;GO:0003743
TRINITY_DN10700_c0_g1	GO:0062023;GO:0005783;GO:0005576;GO:0033093;GO:0051087;GO:0005518;GO:0042802;GO:0019865;GO:0005178;GO:0002020;GO:0047485;GO:0007596;GO:0007155;GO:0031589;GO:0007599;GO:0030168
TRINITY_DN495_c0_g1	GO:0022625;GO:0003723;GO:0003735
TRINITY_DN6489_c0_g1	GO:0005739;GO:0005634;GO:0008124;GO:0042802;GO:0004505;GO:0045893;GO:0006729
TRINITY_DN10213_c0_g1	GO:0005737;GO:0005829;GO:0005794;GO:0005886;GO:0005524;GO:0005246;GO:0030553;GO:0004692;GO:0042802;GO:0004672;GO:0030036;GO:0019934;GO:0016358;GO:0030900;GO:0090331;GO:1904753;GO:1904706;GO:0001764;GO:0006468;GO:0043087;GO:0060087;GO:0007165
TRINITY_DN14372_c0_g1	GO:0098556;GO:0022625;GO:1990904;GO:0005840;GO:0003735;GO:1904044;GO:0006364;GO:0006412
TRINITY_DN6370_c0_g1	GO:0070062;GO:0005794;GO:0005887;GO:0031902;GO:0005765;GO:0005886;GO:0003723;GO:0000045;GO:0009267;GO:2000786;GO:0044090
TRINITY_DN2380_c0_g1	GO:0016593;GO:0016570;GO:0045944;GO:0032968;GO:0006368
TRINITY_DN826_c0_g1	GO:0005634;GO:0070274;GO:0071005;GO:0005684;GO:0000398
TRINITY_DN1587_c0_g1	GO:0000243;GO:0016607;GO:0005634;GO:0000974;GO:0005681;GO:0071004;GO:0089701;GO:0070742;GO:0019899;GO:0008187;GO:0030628;GO:0000398;GO:0048025;GO:0031397;GO:0033120;GO:0008380
TRINITY_DN8938_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0005524;GO:0000287;GO:0004709;GO:0004674;GO:0003723;GO:0007257;GO:0000186;GO:0007050;GO:0008219;GO:0030154;GO:0071480;GO:0007010;GO:0000077;GO:0042733;GO:0060173;GO:0007093;GO:0043065;GO:0006468;GO:0051403
TRINITY_DN545_c0_g1	GO:0005829;GO:0005576;GO:0031514;GO:0004017;GO:0005524;GO:0004127;GO:0004550;GO:0035082;GO:0007420;GO:0003351;GO:0002437;GO:0006165;GO:0009142;GO:0007283
TRINITY_DN6678_c0_g1	GO:0005747;GO:0006120
TRINITY_DN3055_c0_g1	GO:0000243;GO:0005685;GO:0071004;GO:0000395
TRINITY_DN11073_c0_g1	GO:0048786;GO:0004724;GO:0046872;GO:0004722;GO:0031625;GO:0030517;GO:0051965
TRINITY_DN12361_c0_g1	GO:1990454;GO:0030315;GO:0005245;GO:0034765
TRINITY_DN7728_c0_g1	GO:0030659;GO:0005874;GO:0005634;GO:0006886;GO:0046907
TRINITY_DN10640_c0_g1	GO:0042995;GO:0000123;GO:0031966;GO:0005886;GO:0017122;GO:0005547;GO:0016262;GO:0097363;GO:0006915;GO:0032922;GO:0080182;GO:0043984;GO:0043981;GO:0043982;GO:0031397;GO:0048015;GO:0061087;GO:0045944;GO:0006493;GO:0016485;GO:0006111;GO:0006110
TRINITY_DN10035_c0_g1	GO:0030127;GO:0031463;GO:0005737;GO:0031410;GO:0005783;GO:0070971;GO:0005789;GO:0005768;GO:0000139;GO:0005634;GO:0005509;GO:0048306;GO:0042802;GO:0000287;GO:0060090;GO:0030674;GO:1990756;GO:0046983;GO:0042803;GO:0043495;GO:0006919;GO:0001525;GO:0006915;GO:0034605;GO:0048208;GO:0006888;GO:0006886;GO:0051898;GO:0032007;GO:0030948;GO:0014032;GO:0014029;GO:0045766;GO:0043280;GO:0010595;GO:0001938;GO:1902527;GO:0051592;GO:0036324
TRINITY_DN14543_c0_g1	GO:0016021;GO:0005509;GO:0007160
TRINITY_DN13208_c0_g1	GO:0005737;GO:0005654;GO:0005634;GO:0046872;GO:0003714;GO:0061630;GO:0002327;GO:0006357
TRINITY_DN9387_c0_g1	GO:0045111;GO:0043231;GO:0071565;GO:0071564;GO:0000790;GO:0005654;GO:0005634;GO:0016514;GO:0005524;GO:0003682;GO:0003677;GO:0008094;GO:0004386;GO:0042393;GO:0003713;GO:0044212;GO:0035887;GO:0043044;GO:0006325;GO:0030308;GO:0008285;GO:0045892;GO:0007399;GO:0006334;GO:0045944;GO:0045893
TRINITY_DN12107_c0_g1	GO:0005576;GO:0004181;GO:0008270
TRINITY_DN4294_c0_g1	GO:0005737;GO:0022627;GO:0005634;GO:0015935;GO:0031386;GO:0003735;GO:0031625;GO:0019941;GO:0009949;GO:0016567;GO:0006412
TRINITY_DN7999_c0_g1	GO:0005829;GO:0005759;GO:1990234;GO:0046982;GO:0000010;GO:0050347;GO:0008299;GO:0050878;GO:0006744
TRINITY_DN10184_c0_g1	GO:0005737;GO:0005524;GO:0051082;GO:0006457
TRINITY_DN7704_c1_g1	GO:0016021;GO:0005743;GO:0045277;GO:0004129;GO:0020037;GO:0046872;GO:0009060;GO:0015990;GO:0006119
TRINITY_DN2772_c0_g1	GO:0005789;GO:0005794;GO:0016021;GO:0016409;GO:0019706;GO:0006915;GO:0006974;GO:0001654;GO:0007507;GO:0018345;GO:0021537
TRINITY_DN13359_c0_g1	GO:0030123;GO:1904115;GO:0005623;GO:0010008;GO:0000139;GO:0098830;GO:0043195;GO:0008089;GO:0048490;GO:0006896;GO:0006886;GO:0098943;GO:0006623;GO:0016182;GO:0048499
TRINITY_DN13533_c0_g1	GO:0005694;GO:0005634;GO:0007049;GO:0006281
TRINITY_DN14038_c0_g1	GO:0000785;GO:0005737;GO:0016020;GO:0031965;GO:0005654;GO:0005634;GO:0003682;GO:0003723;GO:0001955;GO:0042742;GO:0045087;GO:0051151;GO:0045787;GO:1900087;GO:0043123;GO:1900245;GO:1900246;GO:0006275;GO:0016032
TRINITY_DN4368_c0_g1	GO:0005576;GO:0008289;GO:0005319;GO:0016055
TRINITY_DN13236_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0005886;GO:0005509;GO:0005544;GO:0048306;GO:0035374;GO:0008201;GO:0042802;GO:0030855;GO:0007219
TRINITY_DN4941_c0_g1	GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0072357;GO:0046872;GO:0016791;GO:0004722;GO:0007049;GO:0051301;GO:0032922;GO:0043153;GO:0005977;GO:0006470;GO:0042752
TRINITY_DN7533_c0_g1	GO:0016607;GO:0005730;GO:0003676;GO:0010923
TRINITY_DN8907_c0_g1	GO:0005829;GO:0016604;GO:0000790;GO:0005654;GO:0005634;GO:0003682;GO:0003677;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:0009887;GO:0008015;GO:0030154;GO:0007599;GO:0035855;GO:0045893;GO:0006357
TRINITY_DN12415_c0_g1	GO:0005737;GO:0005856;GO:0005925;GO:0005096;GO:0005543;GO:0030036;GO:0051056;GO:0007165
TRINITY_DN10292_c0_g1	GO:0009941;GO:0009543;GO:0009535;GO:0009538;GO:0010287;GO:0019904;GO:0015979
TRINITY_DN3616_c0_g1	GO:0005829;GO:0071339;GO:0005654;GO:0016589;GO:0003677;GO:0006325
TRINITY_DN10687_c0_g1	GO:0016021;GO:0005886;GO:0005524;GO:0016887;GO:0042626;GO:0031409;GO:0055085
TRINITY_DN13731_c0_g1	GO:0005737;GO:0005634;GO:0005839;GO:0019774;GO:0004298;GO:0051603
TRINITY_DN6170_c0_g1	
TRINITY_DN7073_c0_g1	GO:0005737;GO:0005829;GO:0051539;GO:0017113;GO:0051536;GO:0046872;GO:0050661;GO:0002058;GO:0019483;GO:0006214;GO:0006210;GO:0006212
TRINITY_DN4051_c0_g1	GO:0009986;GO:0005788;GO:0005887;GO:0031902;GO:0005886;GO:0097197;GO:0019899;GO:0044267;GO:0045746;GO:0072659;GO:0051604
TRINITY_DN4593_c0_g1	GO:0000775;GO:0000790;GO:0031380;GO:0005634;GO:0000981;GO:0003723;GO:0008270;GO:0030702;GO:0031048
TRINITY_DN7296_c0_g1	GO:0016787;GO:0008168;GO:0032259;GO:0016114
TRINITY_DN1402_c0_g1	GO:0030863;GO:0032437;GO:0005829;GO:0005916;GO:0016328;GO:0016020;GO:0033270;GO:0005886;GO:0032991;GO:0008091;GO:0030018;GO:0003779;GO:0005509;GO:0005516;GO:0046982;GO:0044877;GO:0030507;GO:0019905;GO:0031532;GO:0051693
TRINITY_DN8858_c0_g1	GO:0016327;GO:0030424;GO:0045169;GO:0016328;GO:0031594;GO:0005886;GO:0008091;GO:0045170;GO:0003779;GO:0030506;GO:0005516;GO:0008017;GO:0005546;GO:0005200;GO:0051693;GO:0007411;GO:0016199;GO:0007409;GO:0042062;GO:0048790;GO:0007026;GO:0007399;GO:0007274;GO:0072499;GO:0007009;GO:0050807
TRINITY_DN269_c0_g1	GO:0030673;GO:0030863;GO:0032437;GO:0005737;GO:0012505;GO:0098978;GO:0031430;GO:0016020;GO:0005730;GO:0005634;GO:0005886;GO:0098794;GO:0014069;GO:0032991;GO:0008091;GO:0003779;GO:0030506;GO:0005516;GO:0051020;GO:0005543;GO:0044877;GO:0005200;GO:0051693;GO:0007182;GO:0043001;GO:0071709;GO:0000281;GO:0007009;GO:1900042;GO:1903078;GO:0072659;GO:1903076;GO:0060390
TRINITY_DN10857_c0_g1	GO:0005737;GO:0005634;GO:0005524;GO:0004674;GO:0016055
TRINITY_DN14553_c0_g1	GO:0030424;GO:0005759;GO:0031966;GO:0005739;GO:0003995;GO:0000062;GO:0050660;GO:0042802;GO:0016853;GO:0070991;GO:0055007;GO:0045329;GO:0009437;GO:0019254;GO:0006635;GO:0033539;GO:0005978;GO:0007507;GO:0001889;GO:0051793;GO:0051791;GO:0006082;GO:0055114;GO:0009791;GO:0006111;GO:0009409;GO:0042594
TRINITY_DN4420_c0_g1	GO:0000775;GO:0031380;GO:0005634;GO:0003700;GO:0003723;GO:0008270;GO:0030702;GO:0031048
TRINITY_DN5526_c0_g1	GO:0005788;GO:0050660;GO:0016491;GO:0030433
TRINITY_DN12768_c0_g1	GO:0033391;GO:0005829;GO:0005634;GO:0005667;GO:0031490;GO:0003677;GO:0003700;GO:0070888;GO:0004402;GO:0046983;GO:0000978;GO:0043565;GO:0006974;GO:0032922;GO:2000323;GO:0045892;GO:0051092;GO:0045893;GO:0043161;GO:0006473;GO:0042752;GO:0042634;GO:0050796;GO:0006355;GO:2000074;GO:0051775;GO:0007283
TRINITY_DN2237_c0_g1	GO:0004306;GO:0006646
TRINITY_DN5376_c0_g1	GO:0005856;GO:0005829;GO:0098978;GO:0043005;GO:0043025;GO:0005654;GO:0048471;GO:0014069;GO:0098793;GO:0005524;GO:0019899;GO:0005085;GO:0046872;GO:0004674;GO:0005089;GO:0008344;GO:0007409;GO:0046959;GO:0035556;GO:0007595;GO:0042711;GO:0060137;GO:0007613;GO:0098885;GO:0060125;GO:0007399;GO:0007528;GO:0099645;GO:0098989;GO:0061003;GO:0043547;GO:0050773;GO:1905274;GO:0098696;GO:0035023;GO:0035176
TRINITY_DN3925_c0_g1	GO:0030424;GO:0030425;GO:0000139;GO:0016021;GO:0005524;GO:0046872;GO:0004674;GO:0010923
TRINITY_DN2996_c0_g1	GO:0005737;GO:0005829;GO:0016020;GO:0046872;GO:0061630;GO:0004842;GO:0006914;GO:0045806;GO:2000786;GO:1904417;GO:0051865;GO:0030163;GO:0000209;GO:0070086;GO:0046755
TRINITY_DN7572_c0_g1	GO:0009507;GO:0000287;GO:0004497;GO:0016984;GO:0009853;GO:0019253
TRINITY_DN5384_c0_g1	GO:0005737;GO:0005829;GO:0016020;GO:0005524;GO:0019869;GO:0000287;GO:0019902;GO:0019870;GO:0030295;GO:0004672;GO:0019901;GO:0004674;GO:0030291;GO:0071277;GO:1990869;GO:0038116;GO:0035556;GO:0050801;GO:0006811;GO:0097022;GO:0033633;GO:0034260;GO:0034115;GO:0033673;GO:1903038;GO:0090188;GO:0010923;GO:0010766;GO:0018105;GO:0090263;GO:0032414;GO:1903288;GO:2000651;GO:0003084;GO:0010820;GO:0046777;GO:0006468;GO:0050794;GO:0002028;GO:0023016;GO:0050852
TRINITY_DN10861_c0_g1	
TRINITY_DN1_c0_g1	GO:0005840;GO:0003723;GO:0003735;GO:0002181
TRINITY_DN3747_c0_g1	GO:0009986;GO:0005829;GO:0005886;GO:0001525;GO:0030154;GO:0010595;GO:0014909
TRINITY_DN11366_c0_g1	GO:0005737;GO:0031416;GO:0005634;GO:0004596;GO:0017196
TRINITY_DN4333_c0_g1	GO:0005737;GO:0005524;GO:0045087
TRINITY_DN3124_c0_g1	GO:0005783;GO:0005789;GO:0016021;GO:0005741;GO:0004842;GO:0008270;GO:0090344;GO:0051865;GO:0090140
TRINITY_DN639_c0_g1	GO:0030863;GO:0032437;GO:0005829;GO:0005916;GO:0016328;GO:0016020;GO:0033270;GO:0005886;GO:0032991;GO:0008091;GO:0030018;GO:0003779;GO:0005509;GO:0005516;GO:0046982;GO:0044877;GO:0030507;GO:0019905;GO:0031532;GO:0051693
TRINITY_DN89_c0_g1	GO:0005737;GO:0042470;GO:0005634;GO:0005886;GO:0005524;GO:0016887;GO:0051219;GO:0051082;GO:0006457;GO:0046677;GO:0009409;GO:0009408
TRINITY_DN1015_c0_g1	GO:0016021;GO:0005886;GO:0071875
TRINITY_DN5000_c0_g1	GO:0005737;GO:0005654;GO:0005634;GO:0017017;GO:0016791;GO:0004725;GO:0008138;GO:0000187;GO:0016311;GO:0001706;GO:0000188;GO:0000165;GO:0035970;GO:0035335;GO:0006470
TRINITY_DN7210_c0_g1	GO:0033391;GO:0071546;GO:0043046;GO:0030719;GO:0007286
TRINITY_DN2184_c0_g1	GO:0009986;GO:0005737;GO:0005856;GO:0005925;GO:0003779
TRINITY_DN13112_c0_g1	GO:0031410;GO:0016021;GO:0005886;GO:0012506;GO:0007275;GO:0090263;GO:0016055
TRINITY_DN960_c0_g1	GO:0016021;GO:0042593;GO:0001964
TRINITY_DN8133_c0_g1	GO:0005829;GO:0045111;GO:0016020;GO:0005730;GO:0005654;GO:0005634;GO:0030687;GO:0005524;GO:0016887;GO:0051082;GO:0065003;GO:0000027;GO:0006364
TRINITY_DN7941_c0_g1	GO:0062023;GO:0005509;GO:0008201;GO:0007155
TRINITY_DN3857_c0_g1	GO:0005840;GO:0003735;GO:0006412
TRINITY_DN6813_c0_g1	GO:0005737;GO:0005856;GO:0005829;GO:0016020;GO:0005741;GO:0005739;GO:0000159;GO:0019888;GO:0044877;GO:0007420;GO:0000266;GO:0043653;GO:0030182;GO:0070262;GO:0043525;GO:0006626;GO:0043666;GO:0007286
TRINITY_DN6397_c0_g1	GO:0005737;GO:0005829;GO:0000792;GO:0016363;GO:0005654;GO:0005634;GO:0005524;GO:0016887;GO:0003682;GO:0042393;GO:0000287;GO:0042803;GO:0008270;GO:0006974;GO:0006338;GO:0045814;GO:0045869;GO:0090309
TRINITY_DN947_c1_g1	
TRINITY_DN2377_c0_g1	GO:0005737;GO:0072686;GO:0061630;GO:2000650;GO:0045732;GO:0043161;GO:0000209;GO:0016567;GO:0048814;GO:0030071;GO:0006511
TRINITY_DN3034_c0_g1	GO:0005737;GO:0005634;GO:0004519;GO:0046872;GO:0007049;GO:0051301;GO:0051276;GO:0007492;GO:0001833;GO:0060231;GO:0070651;GO:0070966;GO:0070481;GO:0030513;GO:0032790;GO:0071025;GO:0019827
TRINITY_DN3504_c0_g1	GO:0015629;GO:0005737;GO:0005829;GO:0005634;GO:0005886;GO:0005524;GO:0005516;GO:0004683;GO:0005525;GO:0042802;GO:0004672;GO:0004674;GO:0017075;GO:0006915;GO:0097190;GO:0071447;GO:0071346;GO:0008625;GO:0035556;GO:0043066;GO:1902042;GO:0017148;GO:0010508;GO:0043280;GO:0046777;GO:0006468;GO:2000310
TRINITY_DN12466_c0_g1	GO:0005634;GO:0031490;GO:0042393;GO:0006355
TRINITY_DN14574_c0_g1	GO:0005929;GO:0005737;GO:0005856
TRINITY_DN14052_c0_g1	GO:0005947;GO:0005759;GO:0005739;GO:0047323;GO:0005524;GO:0016301;GO:0004674;GO:0009083;GO:0009063;GO:0042593;GO:1904183;GO:0016310
TRINITY_DN8776_c0_g1	GO:0071013;GO:0031252;GO:0005737;GO:0036464;GO:0010494;GO:0005829;GO:0030425;GO:1990124;GO:0005634;GO:1990904;GO:0045202;GO:0003730;GO:0003729;GO:0008143;GO:0008266;GO:0008022;GO:0003723;GO:0031047;GO:0006397;GO:2000623;GO:0000184;GO:1900153;GO:0060213;GO:0045070;GO:0008380
TRINITY_DN4402_c0_g1	GO:0005737;GO:0005829;GO:0005634;GO:0005509;GO:1990624;GO:0002181
TRINITY_DN716_c0_g1	GO:0005576;GO:0005615;GO:0004180;GO:0004181;GO:0008270;GO:0006508
TRINITY_DN308_c0_g1	GO:0005829;GO:0022625;GO:0016020;GO:0042788;GO:0014069;GO:0003723;GO:0003735;GO:0002181;GO:0000184;GO:0097327;GO:0006614;GO:0006412;GO:0006413;GO:0019083
TRINITY_DN8804_c0_g1	GO:0005509;GO:0019722
TRINITY_DN9793_c0_g1	GO:0030054;GO:0044291;GO:0005911;GO:0005737;GO:0009898;GO:0005856;GO:0030057;GO:0030496;GO:0072686;GO:0005634;GO:0048471;GO:0005886;GO:0014069;GO:0051233;GO:0000922;GO:0045296;GO:0098609;GO:0007043;GO:0032467;GO:0043547
TRINITY_DN3003_c0_g1	GO:0000785;GO:0000775;GO:0030893;GO:0005634;GO:0005524;GO:0051301;GO:0051276;GO:0006281;GO:0051321;GO:0006275
TRINITY_DN5969_c0_g1	GO:0000775;GO:0000790;GO:0031380;GO:0005634;GO:0000981;GO:0003723;GO:0008270;GO:0030702;GO:0031048
TRINITY_DN13067_c0_g1	GO:0005737;GO:0005634;GO:0005839;GO:0019774;GO:0004175;GO:0001530;GO:0004298;GO:0002862;GO:0010498;GO:0010499;GO:0043161
